"player","team","stat","threshold","threshold_label","probability","probability_percent","american_odds","under_probability","under_probability_percent","under_american_odds"
Satou Sabally,PHX,PR,29,"29+",0.0965,9.65,936,0.9035,90.35,-936
Satou Sabally,PHX,PR,30,"30+",0.0774,7.74,1192,0.9226,92.26,-1192
Satou Sabally,PHX,PR,31,"31+",0.0627,6.27,1495,0.9373,93.73,-1495
Satou Sabally,PHX,PR,32,"32+",0.0503,5.03,1888,0.9497,94.97,-1888
Satou Sabally,PHX,PR,33,"33+",0.0416,4.16,2304,0.9584,95.84,-2304
Satou Sabally,PHX,PR,34,"34+",0.0348,3.48,2774,0.9652,96.52,-2774
Satou Sabally,PHX,PR,35,"35+",0.0298,2.98,3256,0.9702,97.02,-3256
Satou Sabally,PHX,PR,36,"36+",0.0254,2.54,3837,0.9746,97.46,-3837
Satou Sabally,PHX,PR,37,"37+",0.0216,2.16,4530,0.9784,97.84,-4530
Satou Sabally,PHX,PR,38,"38+",0.0186,1.86,5276,0.9814,98.14,-5276
Satou Sabally,PHX,PR,39,"39+",0.0152,1.52,6479,0.9848,98.48,-6479
Satou Sabally,PHX,PR,40,"40+",0.0128,1.28,7713,0.9872,98.72,-7713
Satou Sabally,PHX,PRA,1,"1+",0.9983,99.83,-58724,0.0017,0.17,58724
Satou Sabally,PHX,PRA,2,"2+",0.9979,99.79,-47519,0.0021,0.21,47519
Satou Sabally,PHX,PRA,3,"3+",0.9966,99.66,-29312,0.0034,0.34,29312
Satou Sabally,PHX,PRA,4,"4+",0.9952,99.52,-20733,0.0048,0.48,20733
Satou Sabally,PHX,PRA,5,"5+",0.9926,99.26,-13414,0.0074,0.74,13414
Satou Sabally,PHX,PRA,6,"6+",0.9904,99.04,-10317,0.0096,0.96,10317
Satou Sabally,PHX,PRA,7,"7+",0.9868,98.68,-7476,0.0132,1.32,7476
Satou Sabally,PHX,PRA,8,"8+",0.9830,98.30,-5782,0.0170,1.70,5782
Satou Sabally,PHX,PRA,9,"9+",0.9781,97.81,-4466,0.0219,2.19,4466
Satou Sabally,PHX,PRA,10,"10+",0.9718,97.18,-3446,0.0282,2.82,3446
Satou Sabally,PHX,PRA,11,"11+",0.9656,96.56,-2807,0.0344,3.44,2807
Satou Sabally,PHX,PRA,12,"12+",0.9568,95.68,-2215,0.0432,4.32,2215
Satou Sabally,PHX,PRA,13,"13+",0.9447,94.47,-1708,0.0553,5.53,1708
Satou Sabally,PHX,PRA,14,"14+",0.9298,92.98,-1325,0.0702,7.02,1325
Satou Sabally,PHX,PRA,15,"15+",0.9084,90.84,-992,0.0916,9.16,992
Satou Sabally,PHX,PRA,16,"16+",0.8818,88.18,-746,0.1182,11.82,746
Satou Sabally,PHX,PRA,17,"17+",0.8467,84.67,-552,0.1533,15.33,552
Satou Sabally,PHX,PRA,18,"18+",0.8023,80.23,-406,0.1977,19.77,406
Satou Sabally,PHX,PRA,19,"19+",0.7435,74.35,-290,0.2565,25.65,290
Satou Sabally,PHX,PRA,20,"20+",0.6829,68.29,-215,0.3171,31.71,215
Satou Sabally,PHX,PRA,21,"21+",0.6209,62.09,-164,0.3791,37.91,164
Satou Sabally,PHX,PRA,22,"22+",0.5550,55.50,-125,0.4450,44.50,125
Satou Sabally,PHX,PRA,23,"23+",0.4906,49.06,104,0.5094,50.94,-104
Satou Sabally,PHX,PRA,24,"24+",0.4294,42.94,133,0.5706,57.06,-133
Satou Sabally,PHX,PRA,25,"25+",0.3662,36.62,173,0.6338,63.38,-173
Satou Sabally,PHX,PRA,26,"26+",0.3056,30.56,227,0.6944,69.44,-227
Satou Sabally,PHX,PRA,27,"27+",0.2534,25.34,295,0.7466,74.66,-295
Satou Sabally,PHX,PRA,28,"28+",0.2081,20.81,381,0.7919,79.19,-381
Satou Sabally,PHX,PRA,29,"29+",0.1673,16.73,498,0.8327,83.27,-498
Satou Sabally,PHX,PRA,30,"30+",0.1329,13.29,652,0.8671,86.71,-652
Satou Sabally,PHX,PRA,31,"31+",0.1049,10.49,853,0.8951,89.51,-853
Satou Sabally,PHX,PRA,32,"32+",0.0832,8.32,1102,0.9168,91.68,-1102
Satou Sabally,PHX,PRA,33,"33+",0.0689,6.89,1351,0.9311,93.11,-1351
Satou Sabally,PHX,PRA,34,"34+",0.0554,5.54,1705,0.9446,94.46,-1705
Satou Sabally,PHX,PRA,35,"35+",0.0453,4.53,2108,0.9547,95.47,-2108
Satou Sabally,PHX,PRA,36,"36+",0.0385,3.85,2497,0.9615,96.15,-2497
Satou Sabally,PHX,PRA,37,"37+",0.0327,3.27,2958,0.9673,96.73,-2958
Satou Sabally,PHX,PRA,38,"38+",0.0285,2.85,3409,0.9715,97.15,-3409
Satou Sabally,PHX,PRA,39,"39+",0.0246,2.46,3965,0.9754,97.54,-3965
Satou Sabally,PHX,PRA,40,"40+",0.0206,2.06,4754,0.9794,97.94,-4754
Satou Sabally,PHX,PRA,41,"41+",0.0167,1.67,5888,0.9833,98.33,-5888
Satou Sabally,PHX,PRA,42,"42+",0.0140,1.40,7043,0.9860,98.60,-7043
Satou Sabally,PHX,PRA,43,"43+",0.0119,1.19,8303,0.9881,98.81,-8303
Satou Sabally,PHX,PRA,44,"44+",0.0095,0.95,10426,0.9905,99.05,-10426
Satou Sabally,PHX,PRA,45,"45+",0.0074,0.74,13414,0.9926,99.26,-13414
Satou Sabally,PHX,PRA,46,"46+",0.0060,0.60,16567,0.9940,99.40,-16567
Satou Sabally,PHX,PRA,47,"47+",0.0054,0.54,18419,0.9946,99.46,-18419
Satou Sabally,PHX,PRA,48,"48+",0.0045,0.45,22122,0.9955,99.55,-22122
Satou Sabally,PHX,PRA,49,"49+",0.0033,0.33,30203,0.9967,99.67,-30203
Satou Sabally,PHX,PRA,50,"50+",0.0027,0.27,36937,0.9973,99.73,-36937
Satou Sabally,PHX,PRA,51,"51+",0.0024,0.24,41567,0.9976,99.76,-41567
Satou Sabally,PHX,PRA,52,"52+",0.0020,0.20,49900,0.9980,99.80,-49900
Satou Sabally,PHX,PRA,53,"53+",0.0015,0.15,66567,0.9985,99.85,-66567
Satou Sabally,PHX,PRA,54,"54+",0.0014,0.14,71329,0.9986,99.86,-71329
Satou Sabally,PHX,PRA,55,"55+",0.0012,0.12,83233,0.9988,99.88,-83233
Satou Sabally,PHX,RA,1,"1+",0.9813,98.13,-5248,0.0187,1.87,5248
Satou Sabally,PHX,RA,2,"2+",0.9697,96.97,-3200,0.0303,3.03,3200
Satou Sabally,PHX,RA,3,"3+",0.9543,95.43,-2088,0.0457,4.57,2088
Satou Sabally,PHX,RA,4,"4+",0.9246,92.46,-1226,0.0754,7.54,1226
Satou Sabally,PHX,RA,5,"5+",0.8603,86.03,-616,0.1397,13.97,616
Satou Sabally,PHX,RA,6,"6+",0.7706,77.06,-336,0.2294,22.94,336
Satou Sabally,PHX,RA,7,"7+",0.6499,64.99,-186,0.3501,35.01,186
Satou Sabally,PHX,RA,8,"8+",0.5074,50.74,-103,0.4926,49.26,103
Satou Sabally,PHX,RA,9,"9+",0.3793,37.93,164,0.6207,62.07,-164
Satou Sabally,PHX,RA,10,"10+",0.2597,25.97,285,0.7403,74.03,-285
Satou Sabally,PHX,RA,11,"11+",0.1668,16.68,500,0.8332,83.32,-500
Satou Sabally,PHX,RA,12,"12+",0.1036,10.36,865,0.8964,89.64,-865
Satou Sabally,PHX,RA,13,"13+",0.0638,6.38,1467,0.9362,93.62,-1467
Satou Sabally,PHX,RA,14,"14+",0.0427,4.27,2242,0.9573,95.73,-2242
Satou Sabally,PHX,RA,15,"15+",0.0316,3.16,3065,0.9684,96.84,-3065
Satou Sabally,PHX,RA,16,"16+",0.0224,2.24,4364,0.9776,97.76,-4364
Satou Sabally,PHX,RA,17,"17+",0.0161,1.61,6111,0.9839,98.39,-6111
Satou Sabally,PHX,RA,18,"18+",0.0104,1.04,9515,0.9896,98.96,-9515
Satou Sabally,PHX,RA,19,"19+",0.0063,0.63,15773,0.9937,99.37,-15773
Satou Sabally,PHX,RA,20,"20+",0.0047,0.47,21177,0.9953,99.53,-21177
Satou Sabally,PHX,Rebounds,1,"1+",0.9656,96.56,-2807,0.0344,3.44,2807
Satou Sabally,PHX,Rebounds,2,"2+",0.9405,94.05,-1581,0.0595,5.95,1581
Satou Sabally,PHX,Rebounds,3,"3+",0.8906,89.06,-814,0.1094,10.94,814
Satou Sabally,PHX,Rebounds,4,"4+",0.7601,76.01,-317,0.2399,23.99,317
Satou Sabally,PHX,Rebounds,5,"5+",0.6235,62.35,-166,0.3765,37.65,166
Satou Sabally,PHX,Rebounds,6,"6+",0.4810,48.10,108,0.5190,51.90,-108
Satou Sabally,PHX,Rebounds,7,"7+",0.3341,33.41,199,0.6659,66.59,-199
Satou Sabally,PHX,Rebounds,8,"8+",0.2089,20.89,379,0.7911,79.11,-379
Satou Sabally,PHX,Rebounds,9,"9+",0.1240,12.40,706,0.8760,87.60,-706
Satou Sabally,PHX,Rebounds,10,"10+",0.0655,6.55,1427,0.9345,93.45,-1427
Satou Sabally,PHX,Rebounds,11,"11+",0.0411,4.11,2333,0.9589,95.89,-2333
Satou Sabally,PHX,Rebounds,12,"12+",0.0300,3.00,3233,0.9700,97.00,-3233
Satou Sabally,PHX,Rebounds,13,"13+",0.0188,1.88,5219,0.9812,98.12,-5219
Satou Sabally,PHX,Rebounds,14,"14+",0.0114,1.14,8672,0.9886,98.86,-8672
Satou Sabally,PHX,Rebounds,15,"15+",0.0070,0.70,14186,0.9930,99.30,-14186
Satou Sabally,PHX,Triple Double,1,Triple Double,0.0001,0.01,999900,0.9999,99.99,-999900
Skylar Diggins,SEA,"3-Pointers",1,"1+",0.6164,61.64,-161,0.3836,38.36,161
Skylar Diggins,SEA,"3-Pointers",2,"2+",0.2796,27.96,258,0.7204,72.04,-258
Skylar Diggins,SEA,"3-Pointers",3,"3+",0.0545,5.45,1735,0.9455,94.55,-1735
Skylar Diggins,SEA,"3-Pointers",4,"4+",0.0161,1.61,6111,0.9839,98.39,-6111
Skylar Diggins,SEA,"3-Pointers",5,"5+",0.0032,0.32,31150,0.9968,99.68,-31150
Skylar Diggins,SEA,Assists,1,"1+",0.9969,99.69,-32158,0.0031,0.31,32158
Skylar Diggins,SEA,Assists,2,"2+",0.9931,99.31,-14393,0.0069,0.69,14393
Skylar Diggins,SEA,Assists,3,"3+",0.9739,97.39,-3731,0.0261,2.61,3731
Skylar Diggins,SEA,Assists,4,"4+",0.9430,94.30,-1654,0.0570,5.70,1654
Skylar Diggins,SEA,Assists,5,"5+",0.8991,89.91,-891,0.1009,10.09,891
Skylar Diggins,SEA,Assists,6,"6+",0.7695,76.95,-334,0.2305,23.05,334
Skylar Diggins,SEA,Assists,7,"7+",0.6053,60.53,-153,0.3947,39.47,153
Skylar Diggins,SEA,Assists,8,"8+",0.4428,44.28,126,0.5572,55.72,-126
Skylar Diggins,SEA,Assists,9,"9+",0.2832,28.32,253,0.7168,71.68,-253
Skylar Diggins,SEA,Assists,10,"10+",0.1577,15.77,534,0.8423,84.23,-534
Skylar Diggins,SEA,Assists,11,"11+",0.0819,8.19,1121,0.9181,91.81,-1121
Skylar Diggins,SEA,Assists,12,"12+",0.0452,4.52,2112,0.9548,95.48,-2112
Skylar Diggins,SEA,Double Double,1,Double Double,0.1043,10.43,859,0.8957,89.57,-859
Skylar Diggins,SEA,PA,1,"1+",0.9976,99.76,-41567,0.0024,0.24,41567
Skylar Diggins,SEA,PA,2,"2+",0.9966,99.66,-29312,0.0034,0.34,29312
Skylar Diggins,SEA,PA,3,"3+",0.9960,99.60,-24900,0.0040,0.40,24900
Skylar Diggins,SEA,PA,4,"4+",0.9942,99.42,-17141,0.0058,0.58,17141
Skylar Diggins,SEA,PA,5,"5+",0.9914,99.14,-11528,0.0086,0.86,11528
Skylar Diggins,SEA,PA,6,"6+",0.9856,98.56,-6844,0.0144,1.44,6844
Skylar Diggins,SEA,PA,7,"7+",0.9811,98.11,-5191,0.0189,1.89,5191
Skylar Diggins,SEA,PA,8,"8+",0.9761,97.61,-4084,0.0239,2.39,4084
Skylar Diggins,SEA,PA,9,"9+",0.9704,97.04,-3278,0.0296,2.96,3278
Skylar Diggins,SEA,PA,10,"10+",0.9628,96.28,-2588,0.0372,3.72,2588
Skylar Diggins,SEA,PA,11,"11+",0.9534,95.34,-2046,0.0466,4.66,2046
Skylar Diggins,SEA,PA,12,"12+",0.9394,93.94,-1550,0.0606,6.06,1550
Skylar Diggins,SEA,PA,13,"13+",0.9170,91.70,-1105,0.0830,8.30,1105
Skylar Diggins,SEA,PA,14,"14+",0.8866,88.66,-782,0.1134,11.34,782
Skylar Diggins,SEA,PA,15,"15+",0.8430,84.30,-537,0.1570,15.70,537
Skylar Diggins,SEA,PA,16,"16+",0.7860,78.60,-367,0.2140,21.40,367
Skylar Diggins,SEA,PA,17,"17+",0.7248,72.48,-263,0.2752,27.52,263
Skylar Diggins,SEA,PA,18,"18+",0.6641,66.41,-198,0.3359,33.59,198
Skylar Diggins,SEA,PA,19,"19+",0.5953,59.53,-147,0.4047,40.47,147
Skylar Diggins,SEA,PA,20,"20+",0.5184,51.84,-108,0.4816,48.16,108
Skylar Diggins,SEA,PA,21,"21+",0.4448,44.48,125,0.5552,55.52,-125
Skylar Diggins,SEA,PA,22,"22+",0.3771,37.71,165,0.6229,62.29,-165
Skylar Diggins,SEA,PA,23,"23+",0.3101,31.01,222,0.6899,68.99,-222
Skylar Diggins,SEA,PA,24,"24+",0.2508,25.08,299,0.7492,74.92,-299
Skylar Diggins,SEA,PA,25,"25+",0.1964,19.64,409,0.8036,80.36,-409
Skylar Diggins,SEA,PA,26,"26+",0.1452,14.52,589,0.8548,85.48,-589
Skylar Diggins,SEA,PA,27,"27+",0.1057,10.57,846,0.8943,89.43,-846
Skylar Diggins,SEA,PA,28,"28+",0.0798,7.98,1153,0.9202,92.02,-1153
Skylar Diggins,SEA,PA,29,"29+",0.0600,6.00,1567,0.9400,94.00,-1567
Skylar Diggins,SEA,PA,30,"30+",0.0483,4.83,1970,0.9517,95.17,-1970
Skylar Diggins,SEA,PA,31,"31+",0.0391,3.91,2458,0.9609,96.09,-2458
Skylar Diggins,SEA,PA,32,"32+",0.0318,3.18,3045,0.9682,96.82,-3045
Skylar Diggins,SEA,PA,33,"33+",0.0246,2.46,3965,0.9754,97.54,-3965
Skylar Diggins,SEA,PA,34,"34+",0.0188,1.88,5219,0.9812,98.12,-5219
Skylar Diggins,SEA,PA,35,"35+",0.0150,1.50,6567,0.9850,98.50,-6567
Skylar Diggins,SEA,PA,36,"36+",0.0114,1.14,8672,0.9886,98.86,-8672
Skylar Diggins,SEA,PA,37,"37+",0.0084,0.84,11805,0.9916,99.16,-11805
Skylar Diggins,SEA,PA,38,"38+",0.0066,0.66,15052,0.9934,99.34,-15052
Skylar Diggins,SEA,PA,39,"39+",0.0052,0.52,19131,0.9948,99.48,-19131
Skylar Diggins,SEA,PA,40,"40+",0.0038,0.38,26216,0.9962,99.62,-26216
Skylar Diggins,SEA,Points,1,"1+",0.9851,98.51,-6611,0.0149,1.49,6611
Skylar Diggins,SEA,Points,2,"2+",0.9722,97.22,-3497,0.0278,2.78,3497
Skylar Diggins,SEA,Points,3,"3+",0.9601,96.01,-2406,0.0399,3.99,2406
Skylar Diggins,SEA,Points,4,"4+",0.9447,94.47,-1708,0.0553,5.53,1708
Skylar Diggins,SEA,Points,5,"5+",0.9330,93.30,-1393,0.0670,6.70,1393
Skylar Diggins,SEA,Points,6,"6+",0.9186,91.86,-1129,0.0814,8.14,1129
Skylar Diggins,SEA,Points,7,"7+",0.8782,87.82,-721,0.1218,12.18,721
Skylar Diggins,SEA,Points,8,"8+",0.8118,81.18,-431,0.1882,18.82,431
Skylar Diggins,SEA,Points,9,"9+",0.7449,74.49,-292,0.2551,25.51,292
Skylar Diggins,SEA,Points,10,"10+",0.6757,67.57,-208,0.3243,32.43,208
Skylar Diggins,SEA,Points,11,"11+",0.6083,60.83,-155,0.3917,39.17,155
Skylar Diggins,SEA,Points,12,"12+",0.5382,53.82,-117,0.4618,46.18,117
Skylar Diggins,SEA,Points,13,"13+",0.4648,46.48,115,0.5352,53.52,-115
Skylar Diggins,SEA,Points,14,"14+",0.3944,39.44,154,0.6056,60.56,-154
Skylar Diggins,SEA,Points,15,"15+",0.3217,32.17,211,0.6783,67.83,-211
Skylar Diggins,SEA,Points,16,"16+",0.2530,25.30,295,0.7470,74.70,-295
Skylar Diggins,SEA,Points,17,"17+",0.1889,18.89,429,0.8111,81.11,-429
Skylar Diggins,SEA,Points,18,"18+",0.1371,13.71,629,0.8629,86.29,-629
Skylar Diggins,SEA,Points,19,"19+",0.0992,9.92,908,0.9008,90.08,-908
Skylar Diggins,SEA,Points,20,"20+",0.0697,6.97,1335,0.9303,93.03,-1335
Skylar Diggins,SEA,Points,21,"21+",0.0532,5.32,1780,0.9468,94.68,-1780
Skylar Diggins,SEA,Points,22,"22+",0.0430,4.30,2226,0.9570,95.70,-2226
Skylar Diggins,SEA,Points,23,"23+",0.0341,3.41,2833,0.9659,96.59,-2833
Skylar Diggins,SEA,Points,24,"24+",0.0277,2.77,3510,0.9723,97.23,-3510
Skylar Diggins,SEA,Points,25,"25+",0.0214,2.14,4573,0.9786,97.86,-4573
Skylar Diggins,SEA,Points,26,"26+",0.0162,1.62,6073,0.9838,98.38,-6073
Skylar Diggins,SEA,Points,27,"27+",0.0120,1.20,8233,0.9880,98.80,-8233
Skylar Diggins,SEA,Points,28,"28+",0.0089,0.89,11136,0.9911,99.11,-11136
Skylar Diggins,SEA,Points,29,"29+",0.0066,0.66,15052,0.9934,99.34,-15052
Skylar Diggins,SEA,Points,30,"30+",0.0046,0.46,21639,0.9954,99.54,-21639
Skylar Diggins,SEA,PR,1,"1+",0.9866,98.66,-7363,0.0134,1.34,7363
Skylar Diggins,SEA,PR,2,"2+",0.9817,98.17,-5364,0.0183,1.83,5364
Skylar Diggins,SEA,PR,3,"3+",0.9753,97.53,-3949,0.0247,2.47,3949
Skylar Diggins,SEA,PR,4,"4+",0.9687,96.87,-3095,0.0313,3.13,3095
Skylar Diggins,SEA,PR,5,"5+",0.9601,96.01,-2406,0.0399,3.99,2406
Skylar Diggins,SEA,PR,6,"6+",0.9513,95.13,-1953,0.0487,4.87,1953
Skylar Diggins,SEA,PR,7,"7+",0.9396,93.96,-1556,0.0604,6.04,1556
Skylar Diggins,SEA,PR,8,"8+",0.9196,91.96,-1144,0.0804,8.04,1144
Skylar Diggins,SEA,PR,9,"9+",0.8887,88.87,-798,0.1113,11.13,798
Skylar Diggins,SEA,PR,10,"10+",0.8474,84.74,-555,0.1526,15.26,555
Skylar Diggins,SEA,PR,11,"11+",0.7963,79.63,-391,0.2037,20.37,391
Skylar Diggins,SEA,PR,12,"12+",0.7425,74.25,-288,0.2575,25.75,288
Skylar Diggins,SEA,PR,13,"13+",0.6777,67.77,-210,0.3223,32.23,210
Skylar Diggins,SEA,PR,14,"14+",0.6022,60.22,-151,0.3978,39.78,151
Skylar Diggins,SEA,PR,15,"15+",0.5358,53.58,-115,0.4642,46.42,115
Skylar Diggins,SEA,PR,16,"16+",0.4615,46.15,117,0.5385,53.85,-117
Skylar Diggins,SEA,PR,17,"17+",0.3920,39.20,155,0.6080,60.80,-155
Skylar Diggins,SEA,PR,18,"18+",0.3276,32.76,205,0.6724,67.24,-205
Skylar Diggins,SEA,PR,19,"19+",0.2622,26.22,281,0.7378,73.78,-281
Skylar Diggins,SEA,PR,20,"20+",0.2061,20.61,385,0.7939,79.39,-385
Skylar Diggins,SEA,PR,21,"21+",0.1589,15.89,529,0.8411,84.11,-529
Skylar Diggins,SEA,PR,22,"22+",0.1197,11.97,735,0.8803,88.03,-735
Skylar Diggins,SEA,PR,23,"23+",0.0906,9.06,1004,0.9094,90.94,-1004
Skylar Diggins,SEA,PR,24,"24+",0.0705,7.05,1318,0.9295,92.95,-1318
Skylar Diggins,SEA,PR,25,"25+",0.0535,5.35,1769,0.9465,94.65,-1769
Skylar Diggins,SEA,PR,26,"26+",0.0421,4.21,2275,0.9579,95.79,-2275
Skylar Diggins,SEA,PR,27,"27+",0.0349,3.49,2765,0.9651,96.51,-2765
Skylar Diggins,SEA,PR,28,"28+",0.0288,2.88,3372,0.9712,97.12,-3372
Skylar Diggins,SEA,PR,29,"29+",0.0234,2.34,4174,0.9766,97.66,-4174
Skylar Diggins,SEA,PR,30,"30+",0.0189,1.89,5191,0.9811,98.11,-5191
Skylar Diggins,SEA,PR,31,"31+",0.0151,1.51,6523,0.9849,98.49,-6523
Skylar Diggins,SEA,PR,32,"32+",0.0117,1.17,8447,0.9883,98.83,-8447
Skylar Diggins,SEA,PR,33,"33+",0.0087,0.87,11394,0.9913,99.13,-11394
Skylar Diggins,SEA,PR,34,"34+",0.0063,0.63,15773,0.9937,99.37,-15773
Skylar Diggins,SEA,PR,35,"35+",0.0049,0.49,20308,0.9951,99.51,-20308
Skylar Diggins,SEA,PR,36,"36+",0.0035,0.35,28471,0.9965,99.65,-28471
Skylar Diggins,SEA,PR,37,"37+",0.0025,0.25,39900,0.9975,99.75,-39900
Skylar Diggins,SEA,PR,38,"38+",0.0018,0.18,55456,0.9982,99.82,-55456
Skylar Diggins,SEA,PR,39,"39+",0.0015,0.15,66567,0.9985,99.85,-66567
Skylar Diggins,SEA,PR,40,"40+",0.0014,0.14,71329,0.9986,99.86,-71329
Skylar Diggins,SEA,PRA,1,"1+",0.9980,99.80,-49900,0.0020,0.20,49900
Skylar Diggins,SEA,PRA,2,"2+",0.9971,99.71,-34383,0.0029,0.29,34383
Skylar Diggins,SEA,PRA,3,"3+",0.9962,99.62,-26216,0.0038,0.38,26216
Skylar Diggins,SEA,PRA,4,"4+",0.9950,99.50,-19900,0.0050,0.50,19900
Skylar Diggins,SEA,PRA,5,"5+",0.9939,99.39,-16293,0.0061,0.61,16293
Skylar Diggins,SEA,PRA,6,"6+",0.9919,99.19,-12246,0.0081,0.81,12246
Skylar Diggins,SEA,PRA,7,"7+",0.9892,98.92,-9159,0.0108,1.08,9159
Skylar Diggins,SEA,PRA,8,"8+",0.9854,98.54,-6749,0.0146,1.46,6749
Skylar Diggins,SEA,PRA,9,"9+",0.9812,98.12,-5219,0.0188,1.88,5219
Skylar Diggins,SEA,PRA,10,"10+",0.9758,97.58,-4032,0.0242,2.42,4032
Skylar Diggins,SEA,PRA,11,"11+",0.9701,97.01,-3244,0.0299,2.99,3244
Skylar Diggins,SEA,PRA,12,"12+",0.9608,96.08,-2451,0.0392,3.92,2451
Skylar Diggins,SEA,PRA,13,"13+",0.9509,95.09,-1937,0.0491,4.91,1937
Skylar Diggins,SEA,PRA,14,"14+",0.9395,93.95,-1553,0.0605,6.05,1553
Skylar Diggins,SEA,PRA,15,"15+",0.9221,92.21,-1184,0.0779,7.79,1184
Skylar Diggins,SEA,PRA,16,"16+",0.8973,89.73,-874,0.1027,10.27,874
Skylar Diggins,SEA,PRA,17,"17+",0.8633,86.33,-632,0.1367,13.67,632
Skylar Diggins,SEA,PRA,18,"18+",0.8213,82.13,-460,0.1787,17.87,460
Skylar Diggins,SEA,PRA,19,"19+",0.7709,77.09,-336,0.2291,22.91,336
Skylar Diggins,SEA,PRA,20,"20+",0.7142,71.42,-250,0.2858,28.58,250
Skylar Diggins,SEA,PRA,21,"21+",0.6503,65.03,-186,0.3497,34.97,186
Skylar Diggins,SEA,PRA,22,"22+",0.5871,58.71,-142,0.4129,41.29,142
Skylar Diggins,SEA,PRA,23,"23+",0.5218,52.18,-109,0.4782,47.82,109
Skylar Diggins,SEA,PRA,24,"24+",0.4519,45.19,121,0.5481,54.81,-121
Skylar Diggins,SEA,PRA,25,"25+",0.3842,38.42,160,0.6158,61.58,-160
Skylar Diggins,SEA,PRA,26,"26+",0.3178,31.78,215,0.6822,68.22,-215
Skylar Diggins,SEA,PRA,27,"27+",0.2593,25.93,286,0.7407,74.07,-286
Skylar Diggins,SEA,PRA,28,"28+",0.2079,20.79,381,0.7921,79.21,-381
Skylar Diggins,SEA,PRA,29,"29+",0.1622,16.22,517,0.8378,83.78,-517
Skylar Diggins,SEA,PRA,30,"30+",0.1269,12.69,688,0.8731,87.31,-688
Skylar Diggins,SEA,PRA,31,"31+",0.0978,9.78,922,0.9022,90.22,-922
Skylar Diggins,SEA,PRA,32,"32+",0.0747,7.47,1239,0.9253,92.53,-1239
Skylar Diggins,SEA,PRA,33,"33+",0.0585,5.85,1609,0.9415,94.15,-1609
Skylar Diggins,SEA,PRA,34,"34+",0.0464,4.64,2055,0.9536,95.36,-2055
Skylar Diggins,SEA,PRA,35,"35+",0.0378,3.78,2546,0.9622,96.22,-2546
Skylar Diggins,SEA,PRA,36,"36+",0.0305,3.05,3179,0.9695,96.95,-3179
Skylar Diggins,SEA,PRA,37,"37+",0.0257,2.57,3791,0.9743,97.43,-3791
Skylar Diggins,SEA,PRA,38,"38+",0.0216,2.16,4530,0.9784,97.84,-4530
Skylar Diggins,SEA,PRA,39,"39+",0.0176,1.76,5582,0.9824,98.24,-5582
Skylar Diggins,SEA,PRA,40,"40+",0.0148,1.48,6657,0.9852,98.52,-6657
Skylar Diggins,SEA,PRA,41,"41+",0.0113,1.13,8750,0.9887,98.87,-8750
Skylar Diggins,SEA,PRA,42,"42+",0.0084,0.84,11805,0.9916,99.16,-11805
Skylar Diggins,SEA,PRA,43,"43+",0.0067,0.67,14825,0.9933,99.33,-14825
Skylar Diggins,SEA,PRA,44,"44+",0.0048,0.48,20733,0.9952,99.52,-20733
Skylar Diggins,SEA,PRA,45,"45+",0.0035,0.35,28471,0.9965,99.65,-28471
Skylar Diggins,SEA,PRA,46,"46+",0.0029,0.29,34383,0.9971,99.71,-34383
Skylar Diggins,SEA,PRA,47,"47+",0.0027,0.27,36937,0.9973,99.73,-36937
Skylar Diggins,SEA,PRA,48,"48+",0.0019,0.19,52532,0.9981,99.81,-52532
Skylar Diggins,SEA,PRA,49,"49+",0.0013,0.13,76823,0.9987,99.87,-76823
Skylar Diggins,SEA,PRA,50,"50+",0.0008,0.08,124900,0.9992,99.92,-124900
Skylar Diggins,SEA,PRA,51,"51+",0.0007,0.07,142757,0.9993,99.93,-142757
Skylar Diggins,SEA,PRA,52,"52+",0.0005,0.05,199900,0.9995,99.95,-199900
Skylar Diggins,SEA,PRA,53,"53+",0.0004,0.04,249900,0.9996,99.96,-249900
Skylar Diggins,SEA,PRA,54,"54+",0.0003,0.03,333233,0.9997,99.97,-333233
Skylar Diggins,SEA,PRA,55,"55+",0.0003,0.03,333233,0.9997,99.97,-333233
Skylar Diggins,SEA,RA,1,"1+",0.9907,99.07,-10653,0.0093,0.93,10653
Skylar Diggins,SEA,RA,2,"2+",0.9842,98.42,-6229,0.0158,1.58,6229
Skylar Diggins,SEA,RA,3,"3+",0.9747,97.47,-3853,0.0253,2.53,3853
Skylar Diggins,SEA,RA,4,"4+",0.9653,96.53,-2782,0.0347,3.47,2782
Skylar Diggins,SEA,RA,5,"5+",0.9505,95.05,-1920,0.0495,4.95,1920
Skylar Diggins,SEA,RA,6,"6+",0.9235,92.35,-1207,0.0765,7.65,1207
Skylar Diggins,SEA,RA,7,"7+",0.8773,87.73,-715,0.1227,12.27,715
Skylar Diggins,SEA,RA,8,"8+",0.8043,80.43,-411,0.1957,19.57,411
Skylar Diggins,SEA,RA,9,"9+",0.7064,70.64,-241,0.2936,29.36,241
Skylar Diggins,SEA,RA,10,"10+",0.5883,58.83,-143,0.4117,41.17,143
Skylar Diggins,SEA,RA,11,"11+",0.4633,46.33,116,0.5367,53.67,-116
Skylar Diggins,SEA,RA,12,"12+",0.3383,33.83,196,0.6617,66.17,-196
Skylar Diggins,SEA,RA,13,"13+",0.2370,23.70,322,0.7630,76.30,-322
