,date,player,offerName,over/under,line,americanOdds,sportsbook
2138,2025-05-17,Angel Martinez,Total RBIs,Over,0.5,+180,BetMGM
2139,2025-05-17,Angel Martinez,Total RBIs,Under,0.5,-250,BetMGM
2140,2025-05-17,Santiago Espinal,Total RBIs,Over,0.5,+210,BetMGM
2141,2025-05-17,Santiago Espinal,Total RBIs,Under,0.5,-295,BetMGM
2142,2025-05-17,Will Benson,Total RBIs,Over,0.5,+200,BetMGM
2143,2025-05-17,Will Benson,Total RBIs,Under,0.5,-275,BetMGM
2144,2025-05-17,Matt McLain,Total RBIs,Over,0.5,+240,BetMGM
2145,2025-05-17,Matt McLain,Total RBIs,Under,0.5,-325,BetMGM
2146,2025-05-17,Jose Trevino,Total RBIs,Over,0.5,+225,BetMGM
2147,2025-05-17,Jose Trevino,Total RBIs,Under,0.5,-300,BetMGM
2148,2025-05-17,Kyle Manzardo,Total RBIs,Over,0.5,+130,BetMGM
2149,2025-05-17,Kyle Manzardo,Total RBIs,Under,0.5,-165,BetMGM
2150,2025-05-17,Daniel Schneemann,Total RBIs,Over,0.5,+190,BetMGM
2151,2025-05-17,Daniel Schneemann,Total RBIs,Under,0.5,-250,BetMGM
2152,2025-05-17,Bo Naylor,Total RBIs,Over,0.5,+175,BetMGM
2153,2025-05-17,Bo Naylor,Total RBIs,Under,0.5,-225,BetMGM
2154,2025-05-17,Adolis García,Total RBIs,Over,0.5,+145,BetMGM
2155,2025-05-17,Adolis García,Total RBIs,Under,0.5,-190,BetMGM
2156,2025-05-17,Christian Walker,Total RBIs,Over,0.5,+140,BetMGM
2157,2025-05-17,Christian Walker,Total RBIs,Under,0.5,-190,BetMGM
2158,2025-05-17,Wyatt Langford,Total RBIs,Over,0.5,+185,BetMGM
2159,2025-05-17,Wyatt Langford,Total RBIs,Under,0.5,-250,BetMGM
2160,2025-05-17,Zach Dezenzo,Total RBIs,Over,0.5,+190,BetMGM
2161,2025-05-17,Zach Dezenzo,Total RBIs,Under,0.5,-250,BetMGM
2162,2025-05-17,Yainer Diaz,Total RBIs,Over,0.5,+180,BetMGM
2163,2025-05-17,Yainer Diaz,Total RBIs,Under,0.5,-235,BetMGM
2164,2025-05-17,Marcus Semien,Total RBIs,Over,0.5,+220,BetMGM
2165,2025-05-17,Marcus Semien,Total RBIs,Under,0.5,-295,BetMGM
2166,2025-05-17,Isaac Paredes,Total RBIs,Over,0.5,+185,BetMGM
2167,2025-05-17,Isaac Paredes,Total RBIs,Under,0.5,-250,BetMGM
2168,2025-05-17,Jeremy Pena,Total RBIs,Over,0.5,+200,BetMGM
2169,2025-05-17,Jeremy Pena,Total RBIs,Under,0.5,-275,BetMGM
2170,2025-05-17,Jake Meyers,Total RBIs,Over,0.5,+220,BetMGM
2171,2025-05-17,Jake Meyers,Total RBIs,Under,0.5,-300,BetMGM
2172,2025-05-17,Victor Caratini,Total RBIs,Over,0.5,+230,BetMGM
2173,2025-05-17,Victor Caratini,Total RBIs,Under,0.5,-325,BetMGM
2174,2025-05-17,José Altuve,Total RBIs,Over,0.5,+220,BetMGM
2175,2025-05-17,José Altuve,Total RBIs,Under,0.5,-300,BetMGM
2176,2025-05-17,Cam Smith,Total RBIs,Over,0.5,+240,BetMGM
2177,2025-05-17,Cam Smith,Total RBIs,Under,0.5,-325,BetMGM
2178,2025-05-17,Josh H. Smith,Total RBIs,Over,0.5,+260,BetMGM
2179,2025-05-17,Josh H. Smith,Total RBIs,Under,0.5,-350,BetMGM
2180,2025-05-17,Jake Burger,Total RBIs,Over,0.5,+190,BetMGM
2181,2025-05-17,Jake Burger,Total RBIs,Under,0.5,-250,BetMGM
2182,2025-05-17,Evan Carter,Total RBIs,Over,0.5,+333,BetMGM
2183,2025-05-17,Evan Carter,Total RBIs,Under,0.5,-500,BetMGM
2184,2025-05-17,Joc Pederson,Total RBIs,Over,0.5,+230,BetMGM
2185,2025-05-17,Joc Pederson,Total RBIs,Under,0.5,-325,BetMGM
2186,2025-05-17,Josh Jung,Total RBIs,Over,0.5,+200,BetMGM
2187,2025-05-17,Josh Jung,Total RBIs,Under,0.5,-275,BetMGM
2188,2025-05-17,Kyle Higashioka,Total RBIs,Over,0.5,+240,BetMGM
2189,2025-05-17,Kyle Higashioka,Total RBIs,Under,0.5,-325,BetMGM
2190,2025-05-17,Maikel Garcia,Total RBIs,Over,0.5,+210,BetMGM
2191,2025-05-17,Maikel Garcia,Total RBIs,Under,0.5,-285,BetMGM
2192,2025-05-17,Bobby Witt Jr.,Total RBIs,Over,0.5,+135,BetMGM
2193,2025-05-17,Bobby Witt Jr.,Total RBIs,Under,0.5,-175,BetMGM
2194,2025-05-17,Kyle Isbel,Total RBIs,Over,0.5,+280,BetMGM
2195,2025-05-17,Kyle Isbel,Total RBIs,Under,0.5,-400,BetMGM
2196,2025-05-17,Vinnie Pasquantino,Total RBIs,Over,0.5,+135,BetMGM
2197,2025-05-17,Vinnie Pasquantino,Total RBIs,Under,0.5,-175,BetMGM
2198,2025-05-17,Jonathan India,Total RBIs,Over,0.5,+185,BetMGM
2199,2025-05-17,Jonathan India,Total RBIs,Under,0.5,-250,BetMGM
2200,2025-05-17,Salvador Perez,Total RBIs,Over,0.5,+135,BetMGM
2201,2025-05-17,Salvador Perez,Total RBIs,Under,0.5,-185,BetMGM
2202,2025-05-17,Michael Massey,Total RBIs,Over,0.5,+175,BetMGM
2203,2025-05-17,Michael Massey,Total RBIs,Under,0.5,-235,BetMGM
2204,2025-05-17,Lars Nootbaar,Total RBIs,Over,0.5,+200,BetMGM
2205,2025-05-17,Lars Nootbaar,Total RBIs,Under,0.5,-275,BetMGM
2206,2025-05-17,Willson Contreras,Total RBIs,Over,0.5,+165,BetMGM
2207,2025-05-17,Willson Contreras,Total RBIs,Under,0.5,-220,BetMGM
2208,2025-05-17,Jordan Walker,Total RBIs,Over,0.5,+200,BetMGM
2209,2025-05-17,Jordan Walker,Total RBIs,Under,0.5,-275,BetMGM
2210,2025-05-17,Masyn Winn,Total RBIs,Over,0.5,+200,BetMGM
2211,2025-05-17,Masyn Winn,Total RBIs,Under,0.5,-275,BetMGM
2212,2025-05-17,Nolan Arenado,Total RBIs,Over,0.5,+145,BetMGM
2213,2025-05-17,Nolan Arenado,Total RBIs,Under,0.5,-190,BetMGM
2214,2025-05-17,Brendan Donovan,Total RBIs,Over,0.5,+185,BetMGM
2215,2025-05-17,Brendan Donovan,Total RBIs,Under,0.5,-250,BetMGM
2216,2025-05-17,Victor Scott,Total RBIs,Over,0.5,+280,BetMGM
2217,2025-05-17,Victor Scott,Total RBIs,Under,0.5,-400,BetMGM
2218,2025-05-17,Pedro Pages,Total RBIs,Over,0.5,+195,BetMGM
2219,2025-05-17,Pedro Pages,Total RBIs,Under,0.5,-275,BetMGM
2220,2025-05-17,Ivan Herrera,Total RBIs,Over,0.5,+185,BetMGM
2221,2025-05-17,Ivan Herrera,Total RBIs,Under,0.5,-250,BetMGM
2222,2025-05-17,Cavan Biggio,Total RBIs,Over,0.5,+240,BetMGM
2223,2025-05-17,Cavan Biggio,Total RBIs,Under,0.5,-325,BetMGM
2224,2025-05-17,Matt Olson,Total RBIs,Over,0.5,+135,BetMGM
2225,2025-05-17,Matt Olson,Total RBIs,Under,0.5,-175,BetMGM
2226,2025-05-17,Alex Verdugo,Total RBIs,Over,0.5,+195,BetMGM
2227,2025-05-17,Alex Verdugo,Total RBIs,Under,0.5,-250,BetMGM
2228,2025-05-17,Eli White,Total RBIs,Over,0.5,+190,BetMGM
2229,2025-05-17,Eli White,Total RBIs,Under,0.5,-250,BetMGM
2230,2025-05-17,Nick Allen,Total RBIs,Over,0.5,+240,BetMGM
2231,2025-05-17,Nick Allen,Total RBIs,Under,0.5,-325,BetMGM
2232,2025-05-17,Trevor Story,Total RBIs,Over,0.5,+175,BetMGM
2233,2025-05-17,Trevor Story,Total RBIs,Under,0.5,-225,BetMGM
2234,2025-05-17,Alex Bregman,Total RBIs,Over,0.5,+100,BetMGM
2235,2025-05-17,Alex Bregman,Total RBIs,Under,0.5,-135,BetMGM
2236,2025-05-17,Rafael Devers,Total RBIs,Over,0.5,+130,BetMGM
2237,2025-05-17,Rafael Devers,Total RBIs,Under,0.5,-165,BetMGM
2238,2025-05-17,Ceddanne Rafaela,Total RBIs,Over,0.5,+190,BetMGM
2239,2025-05-17,Ceddanne Rafaela,Total RBIs,Under,0.5,-250,BetMGM
2240,2025-05-17,Wilyer Abreu,Total RBIs,Over,0.5,+125,BetMGM
2241,2025-05-17,Wilyer Abreu,Total RBIs,Under,0.5,-160,BetMGM
2242,2025-05-17,Kristian Campbell,Total RBIs,Over,0.5,+160,BetMGM
2243,2025-05-17,Kristian Campbell,Total RBIs,Under,0.5,-210,BetMGM
2244,2025-05-17,William Contreras,Total RBIs,Over,0.5,+210,BetMGM
2245,2025-05-17,William Contreras,Total RBIs,Under,0.5,-285,BetMGM
2246,2025-05-17,Harrison Bader,Total RBIs,Over,0.5,+220,BetMGM
2247,2025-05-17,Harrison Bader,Total RBIs,Under,0.5,-300,BetMGM
2248,2025-05-17,Kody Clemens,Total RBIs,Over,0.5,+190,BetMGM
2249,2025-05-17,Kody Clemens,Total RBIs,Under,0.5,-250,BetMGM
2250,2025-05-17,Trevor Larnach,Total RBIs,Over,0.5,+195,BetMGM
2251,2025-05-17,Trevor Larnach,Total RBIs,Under,0.5,-275,BetMGM
2252,2025-05-17,Christian Yelich,Total RBIs,Over,0.5,+200,BetMGM
2253,2025-05-17,Christian Yelich,Total RBIs,Under,0.5,-275,BetMGM
2254,2025-05-17,Sal Frelick,Total RBIs,Over,0.5,+275,BetMGM
2255,2025-05-17,Sal Frelick,Total RBIs,Under,0.5,-400,BetMGM
2256,2025-05-17,Brooks Lee,Total RBIs,Over,0.5,+210,BetMGM
2257,2025-05-17,Brooks Lee,Total RBIs,Under,0.5,-285,BetMGM
2258,2025-05-17,Jarren Duran,Total RBIs,Over,0.5,+150,BetMGM
2259,2025-05-17,Jarren Duran,Total RBIs,Under,0.5,-200,BetMGM
2260,2025-05-17,Michael Harris,Total RBIs,Over,0.5,+155,BetMGM
2261,2025-05-17,Michael Harris,Total RBIs,Under,0.5,-210,BetMGM
2262,2025-05-17,Ozzie Albies,Total RBIs,Over,0.5,+160,BetMGM
2263,2025-05-17,Ozzie Albies,Total RBIs,Under,0.5,-220,BetMGM
2264,2025-05-17,Marcell Ozuna,Total RBIs,Over,0.5,+120,BetMGM
2265,2025-05-17,Marcell Ozuna,Total RBIs,Under,0.5,-155,BetMGM
2266,2025-05-17,Caleb Durbin,Total RBIs,Over,0.5,+340,BetMGM
2267,2025-05-17,Caleb Durbin,Total RBIs,Under,0.5,-525,BetMGM
2268,2025-05-17,Austin Riley,Total RBIs,Over,0.5,+115,BetMGM
2269,2025-05-17,Austin Riley,Total RBIs,Under,0.5,-155,BetMGM
2270,2025-05-17,Jake Bauers,Total RBIs,Over,0.5,+290,BetMGM
2271,2025-05-17,Jake Bauers,Total RBIs,Under,0.5,-400,BetMGM
2272,2025-05-17,Royce Lewis,Total RBIs,Over,0.5,+180,BetMGM
2273,2025-05-17,Royce Lewis,Total RBIs,Under,0.5,-235,BetMGM
2274,2025-05-17,Brice Turang,Total RBIs,Over,0.5,+325,BetMGM
2275,2025-05-17,Brice Turang,Total RBIs,Under,0.5,-500,BetMGM
2276,2025-05-17,Rhys Hoskins,Total RBIs,Over,0.5,+200,BetMGM
2277,2025-05-17,Rhys Hoskins,Total RBIs,Under,0.5,-275,BetMGM
2278,2025-05-17,Ryan Jeffers,Total RBIs,Over,0.5,+210,BetMGM
2279,2025-05-17,Ryan Jeffers,Total RBIs,Under,0.5,-285,BetMGM
2280,2025-05-17,Jackson Chourio,Total RBIs,Over,0.5,+220,BetMGM
2281,2025-05-17,Jackson Chourio,Total RBIs,Under,0.5,-295,BetMGM
2282,2025-05-17,Ty France,Total RBIs,Over,0.5,+200,BetMGM
2283,2025-05-17,Ty France,Total RBIs,Under,0.5,-275,BetMGM
2284,2025-05-17,Joseph Ortiz,Total RBIs,Over,0.5,+300,BetMGM
2285,2025-05-17,Joseph Ortiz,Total RBIs,Under,0.5,-450,BetMGM
2286,2025-05-17,DaShawn Keirsey,Total RBIs,Over,0.5,+240,BetMGM
2287,2025-05-17,DaShawn Keirsey,Total RBIs,Under,0.5,-325,BetMGM
2288,2025-05-17,Christian Vázquez,Total RBIs,Over,0.5,+250,BetMGM
2289,2025-05-17,Christian Vázquez,Total RBIs,Under,0.5,-350,BetMGM
2290,2025-05-17,Abraham Toro,Total RBIs,Over,0.5,+170,BetMGM
2291,2025-05-17,Abraham Toro,Total RBIs,Under,0.5,-225,BetMGM
2292,2025-05-17,Carlos Narvaez,Total RBIs,Over,0.5,+190,BetMGM
2293,2025-05-17,Carlos Narvaez,Total RBIs,Under,0.5,-250,BetMGM
2294,2025-05-17,Drake Baldwin,Total RBIs,Over,0.5,+180,BetMGM
2295,2025-05-17,Drake Baldwin,Total RBIs,Under,0.5,-250,BetMGM
2296,2025-05-17,CJ Abrams,Hits + Runs + RBIs,Over,2.5,+105,BetMGM
2297,2025-05-17,CJ Abrams,Hits + Runs + RBIs,Under,2.5,-140,BetMGM
2298,2025-05-17,Gunnar Henderson,Hits + Runs + RBIs,Over,2.5,+100,BetMGM
2299,2025-05-17,Gunnar Henderson,Hits + Runs + RBIs,Under,2.5,-135,BetMGM
2300,2025-05-17,Jackson Holliday,Hits + Runs + RBIs,Over,1.5,-160,BetMGM
2301,2025-05-17,Jackson Holliday,Hits + Runs + RBIs,Under,1.5,+125,BetMGM
2302,2025-05-17,Jose Tena,Hits + Runs + RBIs,Over,1.5,-125,BetMGM
2303,2025-05-17,Jose Tena,Hits + Runs + RBIs,Under,1.5,-105,BetMGM
2304,2025-05-17,Jacob Young,Hits + Runs + RBIs,Over,1.5,-115,BetMGM
2305,2025-05-17,Jacob Young,Hits + Runs + RBIs,Under,1.5,-115,BetMGM
2306,2025-05-17,Dylan Crews,Hits + Runs + RBIs,Over,1.5,-130,BetMGM
2307,2025-05-17,Dylan Crews,Hits + Runs + RBIs,Under,1.5,+100,BetMGM
2308,2025-05-17,Cedric Mullins,Hits + Runs + RBIs,Over,1.5,-120,BetMGM
2309,2025-05-17,Cedric Mullins,Hits + Runs + RBIs,Under,1.5,-105,BetMGM
2310,2025-05-17,Ramón Urias,Hits + Runs + RBIs,Over,1.5,-125,BetMGM
2311,2025-05-17,Ramón Urias,Hits + Runs + RBIs,Under,1.5,-105,BetMGM
2312,2025-05-17,Ramón Laureano,Hits + Runs + RBIs,Over,1.5,-105,BetMGM
2313,2025-05-17,Ramón Laureano,Hits + Runs + RBIs,Under,1.5,-125,BetMGM
2314,2025-05-17,Maverick Handley,Hits + Runs + RBIs,Over,1.5,+125,BetMGM
2315,2025-05-17,Maverick Handley,Hits + Runs + RBIs,Under,1.5,-165,BetMGM
2316,2025-05-17,Josh Bell,Hits + Runs + RBIs,Over,1.5,-130,BetMGM
2317,2025-05-17,Josh Bell,Hits + Runs + RBIs,Under,1.5,+100,BetMGM
2318,2025-05-17,Adley Rutschman,Hits + Runs + RBIs,Over,1.5,-155,BetMGM
2319,2025-05-17,Adley Rutschman,Hits + Runs + RBIs,Under,1.5,+115,BetMGM
2320,2025-05-17,Keibert Ruiz,Hits + Runs + RBIs,Over,1.5,-165,BetMGM
2321,2025-05-17,Keibert Ruiz,Hits + Runs + RBIs,Under,1.5,+125,BetMGM
2322,2025-05-17,Heston Kjerstad,Hits + Runs + RBIs,Over,1.5,-135,BetMGM
2323,2025-05-17,Heston Kjerstad,Hits + Runs + RBIs,Under,1.5,+105,BetMGM
2324,2025-05-17,Nathaniel Lowe,Hits + Runs + RBIs,Over,1.5,-150,BetMGM
2325,2025-05-17,Nathaniel Lowe,Hits + Runs + RBIs,Under,1.5,+115,BetMGM
2326,2025-05-17,Ryan O'Hearn,Hits + Runs + RBIs,Over,1.5,-160,BetMGM
2327,2025-05-17,Ryan O'Hearn,Hits + Runs + RBIs,Under,1.5,+125,BetMGM
2328,2025-05-17,James Wood,Hits + Runs + RBIs,Over,1.5,-160,BetMGM
2329,2025-05-17,James Wood,Hits + Runs + RBIs,Under,1.5,+125,BetMGM
2330,2025-05-17,Luis García,Hits + Runs + RBIs,Over,1.5,-165,BetMGM
2331,2025-05-17,Luis García,Hits + Runs + RBIs,Under,1.5,+125,BetMGM
2332,2025-05-17,Jesús Sánchez,Hits + Runs + RBIs,Over,1.5,+105,BetMGM
2333,2025-05-17,Jesús Sánchez,Hits + Runs + RBIs,Under,1.5,-140,BetMGM
2334,2025-05-17,Kyle Stowers,Hits + Runs + RBIs,Over,1.5,+135,BetMGM
2335,2025-05-17,Kyle Stowers,Hits + Runs + RBIs,Under,1.5,-185,BetMGM
2336,2025-05-17,Taylor Walls,Hits + Runs + RBIs,Over,1.5,+110,BetMGM
2337,2025-05-17,Taylor Walls,Hits + Runs + RBIs,Under,1.5,-145,BetMGM
2338,2025-05-17,Eric Wagaman,Hits + Runs + RBIs,Over,1.5,+115,BetMGM
2339,2025-05-17,Eric Wagaman,Hits + Runs + RBIs,Under,1.5,-150,BetMGM
2340,2025-05-17,Connor Norby,Hits + Runs + RBIs,Over,1.5,+105,BetMGM
2341,2025-05-17,Connor Norby,Hits + Runs + RBIs,Under,1.5,-140,BetMGM
2342,2025-05-17,Danny Jansen,Hits + Runs + RBIs,Over,1.5,+120,BetMGM
2343,2025-05-17,Danny Jansen,Hits + Runs + RBIs,Under,1.5,-160,BetMGM
2344,2025-05-17,Brandon Lowe,Hits + Runs + RBIs,Over,1.5,-110,BetMGM
2345,2025-05-17,Brandon Lowe,Hits + Runs + RBIs,Under,1.5,-118,BetMGM
2346,2025-05-17,Jonathan Aranda,Hits + Runs + RBIs,Over,1.5,-110,BetMGM
2347,2025-05-17,Jonathan Aranda,Hits + Runs + RBIs,Under,1.5,-115,BetMGM
2348,2025-05-17,Kameron Misner,Hits + Runs + RBIs,Over,1.5,+115,BetMGM
2349,2025-05-17,Kameron Misner,Hits + Runs + RBIs,Under,1.5,-150,BetMGM
2350,2025-05-17,Chandler Simpson,Hits + Runs + RBIs,Over,1.5,-105,BetMGM
2351,2025-05-17,Chandler Simpson,Hits + Runs + RBIs,Under,1.5,-125,BetMGM
2352,2025-05-17,Jose Caballero,Hits + Runs + RBIs,Over,1.5,+110,BetMGM
2353,2025-05-17,Jose Caballero,Hits + Runs + RBIs,Under,1.5,-140,BetMGM
2354,2025-05-17,Javier Sanoja,Hits + Runs + RBIs,Over,1.5,+140,BetMGM
2355,2025-05-17,Javier Sanoja,Hits + Runs + RBIs,Under,1.5,-190,BetMGM
2356,2025-05-17,Liam Hicks,Hits + Runs + RBIs,Over,1.5,+120,BetMGM
2357,2025-05-17,Liam Hicks,Hits + Runs + RBIs,Under,1.5,-155,BetMGM
2358,2025-05-17,Josh Lowe,Hits + Runs + RBIs,Over,1.5,-150,BetMGM
2359,2025-05-17,Josh Lowe,Hits + Runs + RBIs,Under,1.5,+115,BetMGM
2360,2025-05-17,Yandy Díaz,Hits + Runs + RBIs,Over,1.5,-135,BetMGM
2361,2025-05-17,Yandy Díaz,Hits + Runs + RBIs,Under,1.5,+105,BetMGM
2362,2025-05-17,Matt Mervis,Hits + Runs + RBIs,Over,0.5,-115,BetMGM
2363,2025-05-17,Matt Mervis,Hits + Runs + RBIs,Under,0.5,-115,BetMGM
2364,2025-05-17,Nick Fortes,Hits + Runs + RBIs,Over,0.5,-165,BetMGM
2365,2025-05-17,Nick Fortes,Hits + Runs + RBIs,Under,0.5,+130,BetMGM
2366,2025-05-17,Ronny Simon,Hits + Runs + RBIs,Over,0.5,-165,BetMGM
2367,2025-05-17,Ronny Simon,Hits + Runs + RBIs,Under,0.5,+130,BetMGM
2368,2025-05-17,Bryce Harper,Hits + Runs + RBIs,Over,2.5,+100,BetMGM
2369,2025-05-17,Bryce Harper,Hits + Runs + RBIs,Under,2.5,-130,BetMGM
2370,2025-05-17,Trea Turner,Hits + Runs + RBIs,Over,2.5,+115,BetMGM
2371,2025-05-17,Trea Turner,Hits + Runs + RBIs,Under,2.5,-155,BetMGM
2372,2025-05-17,Kyle Schwarber,Hits + Runs + RBIs,Over,2.5,+110,BetMGM
2373,2025-05-17,Kyle Schwarber,Hits + Runs + RBIs,Under,2.5,-140,BetMGM
2374,2025-05-17,Isiah Kiner-Falefa,Hits + Runs + RBIs,Over,1.5,+110,BetMGM
2375,2025-05-17,Isiah Kiner-Falefa,Hits + Runs + RBIs,Under,1.5,-145,BetMGM
2376,2025-05-17,Ke'Bryan Hayes,Hits + Runs + RBIs,Over,1.5,+110,BetMGM
2377,2025-05-17,Ke'Bryan Hayes,Hits + Runs + RBIs,Under,1.5,-145,BetMGM
2378,2025-05-17,Joey Bart,Hits + Runs + RBIs,Over,1.5,+115,BetMGM
2379,2025-05-17,Joey Bart,Hits + Runs + RBIs,Under,1.5,-155,BetMGM
2380,2025-05-17,Brandon Marsh,Hits + Runs + RBIs,Over,1.5,+110,BetMGM
2381,2025-05-17,Brandon Marsh,Hits + Runs + RBIs,Under,1.5,-140,BetMGM
2382,2025-05-17,J.T. Realmuto,Hits + Runs + RBIs,Over,1.5,-135,BetMGM
2383,2025-05-17,J.T. Realmuto,Hits + Runs + RBIs,Under,1.5,+100,BetMGM
2384,2025-05-17,Max Kepler,Hits + Runs + RBIs,Over,1.5,-125,BetMGM
2385,2025-05-17,Max Kepler,Hits + Runs + RBIs,Under,1.5,-105,BetMGM
2386,2025-05-17,Alec Bohm,Hits + Runs + RBIs,Over,1.5,-135,BetMGM
2387,2025-05-17,Alec Bohm,Hits + Runs + RBIs,Under,1.5,+105,BetMGM
2388,2025-05-17,Andrew McCutchen,Hits + Runs + RBIs,Over,1.5,+100,BetMGM
2389,2025-05-17,Andrew McCutchen,Hits + Runs + RBIs,Under,1.5,-130,BetMGM
2390,2025-05-17,Bryan Reynolds,Hits + Runs + RBIs,Over,1.5,+100,BetMGM
2391,2025-05-17,Bryan Reynolds,Hits + Runs + RBIs,Under,1.5,-130,BetMGM
2392,2025-05-17,Nick Castellanos,Hits + Runs + RBIs,Over,1.5,-165,BetMGM
2393,2025-05-17,Nick Castellanos,Hits + Runs + RBIs,Under,1.5,+125,BetMGM
2394,2025-05-17,Bryson Stott,Hits + Runs + RBIs,Over,1.5,-155,BetMGM
2395,2025-05-17,Bryson Stott,Hits + Runs + RBIs,Under,1.5,+120,BetMGM
2396,2025-05-17,Alexander Canario,Hits + Runs + RBIs,Over,0.5,-165,BetMGM
2397,2025-05-17,Alexander Canario,Hits + Runs + RBIs,Under,0.5,+130,BetMGM
2398,2025-05-17,Matt Gorski,Hits + Runs + RBIs,Over,0.5,-140,BetMGM
2399,2025-05-17,Matt Gorski,Hits + Runs + RBIs,Under,0.5,+105,BetMGM
2400,2025-05-17,Jared Triolo,Hits + Runs + RBIs,Over,0.5,-140,BetMGM
2401,2025-05-17,Jared Triolo,Hits + Runs + RBIs,Under,0.5,+105,BetMGM
2402,2025-05-17,Steven Kwan,Hits + Runs + RBIs,Over,2.5,+125,BetMGM
2403,2025-05-17,Steven Kwan,Hits + Runs + RBIs,Under,2.5,-160,BetMGM
2404,2025-05-17,José Ramírez,Hits + Runs + RBIs,Over,2.5,+100,BetMGM
2405,2025-05-17,José Ramírez,Hits + Runs + RBIs,Under,2.5,-130,BetMGM
2406,2025-05-17,TJ Friedl,Hits + Runs + RBIs,Over,1.5,+105,BetMGM
2407,2025-05-17,TJ Friedl,Hits + Runs + RBIs,Under,1.5,-140,BetMGM
2408,2025-05-17,Angel Martinez,Hits + Runs + RBIs,Over,1.5,-118,BetMGM
2409,2025-05-17,Angel Martinez,Hits + Runs + RBIs,Under,1.5,-110,BetMGM
2410,2025-05-17,Elly De La Cruz,Hits + Runs + RBIs,Over,1.5,-130,BetMGM
2411,2025-05-17,Elly De La Cruz,Hits + Runs + RBIs,Under,1.5,+100,BetMGM
2412,2025-05-17,Austin Hays,Hits + Runs + RBIs,Over,1.5,-125,BetMGM
2413,2025-05-17,Austin Hays,Hits + Runs + RBIs,Under,1.5,-105,BetMGM
2414,2025-05-17,Carlos Santana,Hits + Runs + RBIs,Over,1.5,-130,BetMGM
2415,2025-05-17,Carlos Santana,Hits + Runs + RBIs,Under,1.5,+100,BetMGM
2416,2025-05-17,Spencer Steer,Hits + Runs + RBIs,Over,1.5,+100,BetMGM
2417,2025-05-17,Spencer Steer,Hits + Runs + RBIs,Under,1.5,-130,BetMGM
2418,2025-05-17,Gavin Lux,Hits + Runs + RBIs,Over,1.5,+105,BetMGM
2419,2025-05-17,Gavin Lux,Hits + Runs + RBIs,Under,1.5,-135,BetMGM
2420,2025-05-17,Matt McLain,Hits + Runs + RBIs,Over,1.5,+135,BetMGM
2421,2025-05-17,Matt McLain,Hits + Runs + RBIs,Under,1.5,-175,BetMGM
2422,2025-05-17,Jose Trevino,Hits + Runs + RBIs,Over,1.5,+115,BetMGM
2423,2025-05-17,Jose Trevino,Hits + Runs + RBIs,Under,1.5,-150,BetMGM
2424,2025-05-17,Kyle Manzardo,Hits + Runs + RBIs,Over,1.5,-120,BetMGM
2425,2025-05-17,Kyle Manzardo,Hits + Runs + RBIs,Under,1.5,-105,BetMGM
2426,2025-05-17,Nolan Jones,Hits + Runs + RBIs,Over,1.5,+110,BetMGM
2427,2025-05-17,Nolan Jones,Hits + Runs + RBIs,Under,1.5,-145,BetMGM
2428,2025-05-17,Gabriel Arias,Hits + Runs + RBIs,Over,1.5,-118,BetMGM
2429,2025-05-17,Gabriel Arias,Hits + Runs + RBIs,Under,1.5,-110,BetMGM
2430,2025-05-17,Bo Naylor,Hits + Runs + RBIs,Over,1.5,+105,BetMGM
2431,2025-05-17,Bo Naylor,Hits + Runs + RBIs,Under,1.5,-135,BetMGM
2432,2025-05-17,Daniel Schneemann,Hits + Runs + RBIs,Over,1.5,+100,BetMGM
2433,2025-05-17,Daniel Schneemann,Hits + Runs + RBIs,Under,1.5,-130,BetMGM
2434,2025-05-17,Santiago Espinal,Hits + Runs + RBIs,Over,1.5,-140,BetMGM
2435,2025-05-17,Santiago Espinal,Hits + Runs + RBIs,Under,1.5,+105,BetMGM
2436,2025-05-17,Will Benson,Hits + Runs + RBIs,Over,0.5,-145,BetMGM
2437,2025-05-17,Will Benson,Hits + Runs + RBIs,Under,0.5,+110,BetMGM
2438,2025-05-17,Yainer Diaz,Hits + Runs + RBIs,Over,1.5,-125,BetMGM
2439,2025-05-17,Yainer Diaz,Hits + Runs + RBIs,Under,1.5,-105,BetMGM
2440,2025-05-17,Zach Dezenzo,Hits + Runs + RBIs,Over,1.5,+115,BetMGM
2441,2025-05-17,Zach Dezenzo,Hits + Runs + RBIs,Under,1.5,-150,BetMGM
2442,2025-05-17,Wyatt Langford,Hits + Runs + RBIs,Over,1.5,-105,BetMGM
2443,2025-05-17,Wyatt Langford,Hits + Runs + RBIs,Under,1.5,-125,BetMGM
2444,2025-05-17,Marcus Semien,Hits + Runs + RBIs,Over,1.5,+120,BetMGM
2445,2025-05-17,Marcus Semien,Hits + Runs + RBIs,Under,1.5,-160,BetMGM
2446,2025-05-17,Victor Caratini,Hits + Runs + RBIs,Over,1.5,+110,BetMGM
2447,2025-05-17,Victor Caratini,Hits + Runs + RBIs,Under,1.5,-145,BetMGM
2448,2025-05-17,Josh H. Smith,Hits + Runs + RBIs,Over,1.5,+105,BetMGM
2449,2025-05-17,Josh H. Smith,Hits + Runs + RBIs,Under,1.5,-140,BetMGM
2450,2025-05-17,José Altuve,Hits + Runs + RBIs,Over,1.5,-110,BetMGM
2451,2025-05-17,José Altuve,Hits + Runs + RBIs,Under,1.5,-120,BetMGM
